Time,Open,High,Low,Close,Volume
2022-09-27 22:45:00,144.688,144.692,144.638,144.662,648
2022-09-27 22:50:00,144.662,144.695,144.64,144.666,624
2022-09-27 22:55:00,144.668,144.697,144.614,144.632,571
2022-09-27 23:00:00,144.63,144.66,144.587,144.655,644
2022-09-27 23:05:00,144.653,144.686,144.624,144.636,473
2022-09-27 23:10:00,144.638,144.668,144.614,144.651,669
2022-09-27 23:15:00,144.651,144.666,144.632,144.652,385
2022-09-27 23:20:00,144.654,144.672,144.629,144.632,393
2022-09-27 23:25:00,144.632,144.656,144.615,144.652,524
2022-09-27 23:30:00,144.654,144.667,144.632,144.654,461
2022-09-27 23:35:00,144.658,144.66,144.616,144.632,348
2022-09-27 23:40:00,144.637,144.652,144.612,144.626,436
2022-09-27 23:45:00,144.627,144.64,144.596,144.636,514
2022-09-27 23:50:00,144.638,144.688,144.636,144.686,435
2022-09-27 23:55:00,144.688,144.711,144.684,144.708,387
2022-09-28 00:00:00,144.706,144.749,144.694,144.733,519
2022-09-28 00:05:00,144.732,144.768,144.732,144.748,380
2022-09-28 00:10:00,144.75,144.783,144.746,144.768,342
2022-09-28 00:15:00,144.768,144.771,144.726,144.728,463
2022-09-28 00:20:00,144.726,144.75,144.7,144.748,407
2022-09-28 00:25:00,144.746,144.756,144.734,144.744,246
2022-09-28 00:30:00,144.744,144.766,144.69,144.706,537
2022-09-28 00:35:00,144.71,144.728,144.697,144.703,434
2022-09-28 00:40:00,144.702,144.723,144.691,144.718,653
2022-09-28 00:45:00,144.715,144.741,144.682,144.685,546
2022-09-28 00:50:00,144.68,144.693,144.66,144.677,482
2022-09-28 00:55:00,144.678,144.707,144.65,144.675,494
2022-09-28 01:00:00,144.671,144.683,144.65,144.664,650
2022-09-28 01:05:00,144.665,144.677,144.639,144.676,442
2022-09-28 01:10:00,144.679,144.698,144.642,144.676,400
2022-09-28 01:15:00,144.676,144.678,144.646,144.664,410
2022-09-28 01:20:00,144.664,144.689,144.633,144.664,577
2022-09-28 01:25:00,144.663,144.695,144.66,144.668,422
2022-09-28 01:30:00,144.67,144.694,144.654,144.675,531
2022-09-28 01:35:00,144.676,144.731,144.674,144.725,594
2022-09-28 01:40:00,144.726,144.738,144.687,144.692,561
2022-09-28 01:45:00,144.694,144.732,144.694,144.726,538
2022-09-28 01:50:00,144.728,144.736,144.673,144.72,673
2022-09-28 01:55:00,144.721,144.738,144.62,144.621,809
2022-09-28 02:00:00,144.621,144.711,144.582,144.691,1095
2022-09-28 02:05:00,144.693,144.725,144.66,144.662,891
2022-09-28 02:10:00,144.661,144.71,144.62,144.701,791
2022-09-28 02:15:00,144.701,144.75,144.666,144.666,714
2022-09-28 02:20:00,144.666,144.704,144.637,144.666,851
2022-09-28 02:25:00,144.664,144.712,144.656,144.706,534
2022-09-28 02:30:00,144.708,144.737,144.67,144.694,547
2022-09-28 02:35:00,144.694,144.746,144.668,144.728,801
2022-09-28 02:40:00,144.73,144.762,144.714,144.743,795
2022-09-28 02:45:00,144.741,144.75,144.693,144.71,710
2022-09-28 02:50:00,144.71,144.757,144.698,144.757,753
2022-09-28 02:55:00,144.758,144.824,144.738,144.805,718
2022-09-28 03:00:00,144.806,144.81,144.713,144.724,1106
2022-09-28 03:05:00,144.722,144.774,144.714,144.748,960
2022-09-28 03:10:00,144.745,144.758,144.712,144.736,848
2022-09-28 03:15:00,144.738,144.746,144.651,144.656,856
2022-09-28 03:20:00,144.658,144.738,144.658,144.683,956
2022-09-28 03:25:00,144.685,144.686,144.618,144.626,962
2022-09-28 03:30:00,144.623,144.652,144.6,144.608,987
2022-09-28 03:35:00,144.611,144.642,144.592,144.608,787
2022-09-28 03:40:00,144.607,144.637,144.524,144.544,861
2022-09-28 03:45:00,144.542,144.584,144.528,144.564,1078
2022-09-28 03:50:00,144.56,144.59,144.536,144.548,1048
2022-09-28 03:55:00,144.548,144.57,144.5,144.568,960
2022-09-28 04:00:00,144.566,144.628,144.548,144.62,954
2022-09-28 04:05:00,144.622,144.652,144.578,144.644,883
2022-09-28 04:10:00,144.644,144.672,144.616,144.644,956
2022-09-28 04:15:00,144.64,144.684,144.632,144.637,937
2022-09-28 04:20:00,144.639,144.644,144.596,144.604,833
2022-09-28 04:25:00,144.601,144.714,144.598,144.684,676
2022-09-28 04:30:00,144.684,144.707,144.662,144.705,906
2022-09-28 04:35:00,144.704,144.716,144.652,144.714,755
2022-09-28 04:40:00,144.716,144.736,144.692,144.706,897
2022-09-28 04:45:00,144.708,144.746,144.696,144.74,724
2022-09-28 04:50:00,144.739,144.755,144.684,144.709,833
2022-09-28 04:55:00,144.707,144.74,144.692,144.712,604
2022-09-28 05:00:00,144.72,144.752,144.7,144.734,640
2022-09-28 05:05:00,144.734,144.764,144.716,144.756,947
2022-09-28 05:10:00,144.754,144.784,144.736,144.774,637
2022-09-28 05:15:00,144.776,144.802,144.767,144.782,590
2022-09-28 05:20:00,144.782,144.794,144.736,144.782,625
2022-09-28 05:25:00,144.78,144.799,144.743,144.744,778
2022-09-28 05:30:00,144.746,144.762,144.672,144.68,1062
2022-09-28 05:35:00,144.679,144.714,144.674,144.703,852
2022-09-28 05:40:00,144.702,144.714,144.682,144.704,772
2022-09-28 05:45:00,144.706,144.72,144.676,144.715,807
2022-09-28 05:50:00,144.714,144.744,144.71,144.714,667
2022-09-28 05:55:00,144.716,144.778,144.714,144.766,578
2022-09-28 06:00:00,144.768,144.786,144.498,144.678,2534
2022-09-28 06:05:00,144.685,144.813,144.678,144.738,2465
2022-09-28 06:10:00,144.738,144.75,144.626,144.626,1819
2022-09-28 06:15:00,144.63,144.689,144.594,144.619,1655
2022-09-28 06:20:00,144.619,144.64,144.482,144.534,1910
2022-09-28 06:25:00,144.53,144.648,144.522,144.636,1556
2022-09-28 06:30:00,144.636,144.676,144.606,144.66,1342
2022-09-28 06:35:00,144.659,144.68,144.594,144.62,1201
2022-09-28 06:40:00,144.618,144.622,144.532,144.544,1329
2022-09-28 06:45:00,144.543,144.664,144.542,144.63,1147
2022-09-28 06:50:00,144.631,144.676,144.617,144.656,1043
2022-09-28 06:55:00,144.657,144.679,144.636,144.676,1034
2022-09-28 07:00:00,144.674,144.732,144.66,144.712,1110
2022-09-28 07:05:00,144.712,144.753,144.68,144.733,953
2022-09-28 07:10:00,144.732,144.748,144.692,144.746,887
2022-09-28 07:15:00,144.745,144.76,144.652,144.661,864
2022-09-28 07:20:00,144.664,144.764,144.657,144.724,1023
2022-09-28 07:25:00,144.723,144.784,144.702,144.774,841
2022-09-28 07:30:00,144.774,144.788,144.716,144.766,687
2022-09-28 07:35:00,144.765,144.83,144.762,144.79,1006
2022-09-28 07:40:00,144.789,144.81,144.736,144.754,856
2022-09-28 07:45:00,144.757,144.798,144.716,144.718,708
2022-09-28 07:50:00,144.719,144.746,144.704,144.706,573
2022-09-28 07:55:00,144.708,144.762,144.692,144.75,629
2022-09-28 08:00:00,144.748,144.756,144.696,144.706,798
2022-09-28 08:05:00,144.706,144.726,144.643,144.71,861
2022-09-28 08:10:00,144.712,144.726,144.662,144.691,1001
2022-09-28 08:15:00,144.689,144.712,144.642,144.642,1274
2022-09-28 08:20:00,144.638,144.645,144.587,144.594,1275
2022-09-28 08:25:00,144.592,144.632,144.582,144.611,1152
2022-09-28 08:30:00,144.613,144.622,144.534,144.548,1104
2022-09-28 08:35:00,144.546,144.565,144.502,144.542,1370
2022-09-28 08:40:00,144.541,144.634,144.535,144.596,918
2022-09-28 08:45:00,144.596,144.698,144.574,144.69,793
2022-09-28 08:50:00,144.69,144.692,144.63,144.66,946
2022-09-28 08:55:00,144.656,144.678,144.578,144.598,911
2022-09-28 09:00:00,144.601,144.602,144.526,144.584,756
2022-09-28 09:05:00,144.584,144.598,144.529,144.581,819
2022-09-28 09:10:00,144.58,144.663,144.567,144.592,954
2022-09-28 09:15:00,144.59,144.61,144.538,144.596,915
2022-09-28 09:20:00,144.6,144.614,144.516,144.548,884
2022-09-28 09:25:00,144.542,144.544,144.37,144.38,1119
2022-09-28 09:30:00,144.377,144.504,144.313,144.476,1317
2022-09-28 09:35:00,144.476,144.486,144.418,144.462,977
2022-09-28 09:40:00,144.461,144.467,144.25,144.255,1065
2022-09-28 09:45:00,144.256,144.38,144.245,144.365,1350
2022-09-28 09:50:00,144.367,144.476,144.315,144.47,1249
2022-09-28 09:55:00,144.474,144.52,144.447,144.488,1118
2022-09-28 10:00:00,144.486,144.599,144.445,144.542,1239
2022-09-28 10:05:00,144.541,144.572,144.496,144.558,1051
2022-09-28 10:10:00,144.558,144.56,144.49,144.5,915
2022-09-28 10:15:00,144.5,144.539,144.484,144.486,736
2022-09-28 10:20:00,144.486,144.494,144.389,144.416,1101
2022-09-28 10:25:00,144.421,144.434,144.33,144.344,1049
2022-09-28 10:30:00,144.348,144.387,144.29,144.384,1175
2022-09-28 10:35:00,144.382,144.478,144.37,144.472,804
2022-09-28 10:40:00,144.474,144.485,144.416,144.428,570
2022-09-28 10:45:00,144.43,144.446,144.362,144.406,947
2022-09-28 10:50:00,144.406,144.532,144.402,144.488,1186
2022-09-28 10:55:00,144.49,144.602,144.49,144.589,1630
2022-09-28 11:00:00,144.589,144.623,144.488,144.568,1182
2022-09-28 11:05:00,144.571,144.585,144.483,144.529,890
2022-09-28 11:10:00,144.531,144.538,144.471,144.486,707
2022-09-28 11:15:00,144.484,144.485,144.438,144.47,601
2022-09-28 11:20:00,144.468,144.472,144.408,144.426,657
2022-09-28 11:25:00,144.426,144.458,144.37,144.432,1116
2022-09-28 11:30:00,144.433,144.49,144.414,144.456,765
2022-09-28 11:35:00,144.452,144.458,144.414,144.424,662
2022-09-28 11:40:00,144.42,144.428,144.385,144.386,588
2022-09-28 11:45:00,144.387,144.399,144.326,144.332,724
2022-09-28 11:50:00,144.334,144.336,144.2,144.233,881
2022-09-28 11:55:00,144.237,144.242,144.154,144.162,596
2022-09-28 12:00:00,144.162,144.166,144.037,144.107,893
2022-09-28 12:05:00,144.104,144.204,144.084,144.169,718
2022-09-28 12:10:00,144.168,144.182,144.064,144.068,567
2022-09-28 12:15:00,144.07,144.206,144.07,144.178,507
2022-09-28 12:20:00,144.18,144.25,144.16,144.246,476
2022-09-28 12:25:00,144.242,144.32,144.222,144.306,510
2022-09-28 12:30:00,144.305,144.35,144.279,144.282,602
2022-09-28 12:35:00,144.284,144.345,144.242,144.344,481
2022-09-28 12:40:00,144.338,144.342,144.286,144.303,485
2022-09-28 12:45:00,144.303,144.339,144.274,144.325,580
2022-09-28 12:50:00,144.324,144.324,144.208,144.214,578
2022-09-28 12:55:00,144.215,144.241,144.192,144.22,510
2022-09-28 13:00:00,144.218,144.248,144.101,144.106,924
2022-09-28 13:05:00,144.106,144.13,144.077,144.096,625
2022-09-28 13:10:00,144.094,144.156,144.084,144.099,528
2022-09-28 13:15:00,144.1,144.118,143.972,143.991,469
2022-09-28 13:20:00,143.992,144.013,143.911,143.918,892
2022-09-28 13:25:00,143.912,144.079,143.906,144.054,657
2022-09-28 13:30:00,144.055,144.063,143.974,143.993,594
2022-09-28 13:35:00,143.994,144.046,143.982,143.994,353
2022-09-28 13:40:00,143.993,144.024,143.976,144.022,289
2022-09-28 13:45:00,144.024,144.1,144.002,144.061,468
2022-09-28 13:50:00,144.056,144.079,144.042,144.059,471
2022-09-28 13:55:00,144.062,144.114,144.062,144.108,370
2022-09-28 14:00:00,144.104,144.169,144.096,144.12,382
2022-09-28 14:05:00,144.12,144.136,144.07,144.129,314
2022-09-28 14:10:00,144.132,144.135,144.102,144.108,267
2022-09-28 14:15:00,144.111,144.14,144.103,144.108,284
2022-09-28 14:20:00,144.107,144.156,144.098,144.156,231
2022-09-28 14:25:00,144.158,144.184,144.15,144.17,227
2022-09-28 14:30:00,144.171,144.171,144.129,144.137,269
2022-09-28 14:35:00,144.138,144.138,144.064,144.076,480
2022-09-28 14:40:00,144.07,144.155,144.064,144.096,402
2022-09-28 14:45:00,144.093,144.096,144.029,144.029,486
2022-09-28 14:50:00,144.026,144.032,143.947,143.964,631
2022-09-28 14:55:00,143.964,143.988,143.938,143.96,685
2022-09-28 15:00:00,143.959,144.018,143.94,143.968,625
2022-09-28 15:05:00,143.972,144.036,143.972,144.034,423
2022-09-28 15:10:00,144.032,144.066,143.988,144.064,481
2022-09-28 15:15:00,144.061,144.126,144.048,144.122,367
2022-09-28 15:20:00,144.122,144.122,144.084,144.099,329
2022-09-28 15:25:00,144.097,144.152,144.084,144.149,479
2022-09-28 15:30:00,144.146,144.162,144.137,144.152,366
2022-09-28 15:35:00,144.152,144.162,144.112,144.124,245
2022-09-28 15:40:00,144.125,144.15,144.112,144.15,297
2022-09-28 15:45:00,144.148,144.164,144.124,144.134,341
2022-09-28 15:50:00,144.135,144.139,144.087,144.104,339
2022-09-28 15:55:00,144.099,144.106,144.066,144.101,393
2022-09-28 16:00:00,144.1,144.191,144.096,144.174,479
2022-09-28 16:05:00,144.174,144.188,144.146,144.152,251
2022-09-28 16:10:00,144.15,144.152,144.12,144.122,312
2022-09-28 16:15:00,144.124,144.127,144.112,144.118,270
2022-09-28 16:20:00,144.118,144.14,144.098,144.126,224
2022-09-28 16:25:00,144.13,144.159,144.12,144.152,151
2022-09-28 16:30:00,144.15,144.15,144.123,144.144,285
2022-09-28 16:35:00,144.144,144.144,144.114,144.116,184
2022-09-28 16:40:00,144.116,144.145,144.105,144.121,329
2022-09-28 16:45:00,144.12,144.142,144.104,144.118,527
2022-09-28 16:50:00,144.116,144.154,144.101,144.134,736
2022-09-28 16:55:00,144.138,144.152,144.12,144.12,196
2022-09-28 17:00:00,144.101,144.101,144.101,144.101,1
2022-09-28 17:05:00,144.11,144.111,144.078,144.078,65
2022-09-28 17:10:00,144.08,144.105,144.077,144.102,34
2022-09-28 17:15:00,144.102,144.12,144.094,144.099,807
2022-09-28 17:20:00,144.097,144.103,144.096,144.102,865
2022-09-28 17:25:00,144.102,144.118,144.1,144.114,183
2022-09-28 17:30:00,144.114,144.118,144.094,144.101,859
2022-09-28 17:35:00,144.101,144.143,144.098,144.134,914
2022-09-28 17:40:00,144.129,144.147,144.122,144.132,828
2022-09-28 17:45:00,144.134,144.135,144.114,144.124,1104
2022-09-28 17:50:00,144.122,144.144,144.115,144.126,1436
2022-09-28 17:55:00,144.124,144.132,144.082,144.106,1115
2022-09-28 18:00:00,144.11,144.13,144.093,144.127,182
2022-09-28 18:05:00,144.127,144.187,144.116,144.174,152
2022-09-28 18:10:00,144.174,144.212,144.168,144.17,372
2022-09-28 18:15:00,144.172,144.188,144.126,144.185,335
2022-09-28 18:20:00,144.189,144.204,144.178,144.183,292
2022-09-28 18:25:00,144.18,144.183,144.143,144.168,268
2022-09-28 18:30:00,144.168,144.211,144.154,144.211,241
2022-09-28 18:35:00,144.206,144.246,144.179,144.215,215
2022-09-28 18:40:00,144.217,144.24,144.208,144.222,213
2022-09-28 18:45:00,144.22,144.25,144.206,144.244,141
2022-09-28 18:50:00,144.244,144.247,144.226,144.234,85
2022-09-28 18:55:00,144.231,144.25,144.224,144.24,156
2022-09-28 19:00:00,144.24,144.263,144.224,144.232,248
2022-09-28 19:05:00,144.234,144.29,144.233,144.276,294
2022-09-28 19:10:00,144.276,144.319,144.263,144.317,402
2022-09-28 19:15:00,144.314,144.35,144.313,144.336,290
2022-09-28 19:20:00,144.339,144.394,144.326,144.39,267
2022-09-28 19:25:00,144.388,144.434,144.373,144.38,308
2022-09-28 19:30:00,144.378,144.413,144.37,144.406,175
2022-09-28 19:35:00,144.408,144.428,144.39,144.404,326
2022-09-28 19:40:00,144.402,144.466,144.392,144.46,610
2022-09-28 19:45:00,144.458,144.468,144.387,144.39,546
2022-09-28 19:50:00,144.389,144.41,144.365,144.395,478
2022-09-28 19:55:00,144.398,144.419,144.375,144.419,514
2022-09-28 20:00:00,144.418,144.421,144.32,144.368,947
2022-09-28 20:05:00,144.367,144.44,144.367,144.416,641
2022-09-28 20:10:00,144.416,144.437,144.366,144.436,566
2022-09-28 20:15:00,144.43,144.459,144.404,144.428,663
2022-09-28 20:20:00,144.426,144.438,144.38,144.404,584
2022-09-28 20:25:00,144.402,144.428,144.36,144.374,568
2022-09-28 20:30:00,144.374,144.4,144.354,144.388,564
2022-09-28 20:35:00,144.386,144.43,144.365,144.388,586
2022-09-28 20:40:00,144.388,144.432,144.37,144.432,622
2022-09-28 20:45:00,144.43,144.458,144.409,144.446,446
2022-09-28 20:50:00,144.442,144.446,144.302,144.306,635
2022-09-28 20:55:00,144.31,144.355,144.243,144.272,835
2022-09-28 21:00:00,144.272,144.282,144.208,144.215,748
2022-09-28 21:05:00,144.216,144.241,144.209,144.214,525
2022-09-28 21:10:00,144.216,144.288,144.212,144.282,704
2022-09-28 21:15:00,144.282,144.312,144.256,144.299,742
2022-09-28 21:20:00,144.299,144.362,144.297,144.34,589
2022-09-28 21:25:00,144.342,144.36,144.258,144.274,703
2022-09-28 21:30:00,144.274,144.346,144.262,144.342,1031
2022-09-28 21:35:00,144.344,144.369,144.3,144.362,687
2022-09-28 21:40:00,144.36,144.38,144.343,144.343,589
2022-09-28 21:45:00,144.344,144.344,144.274,144.308,663
2022-09-28 21:50:00,144.307,144.345,144.303,144.316,606
2022-09-28 21:55:00,144.315,144.324,144.232,144.256,562
2022-09-28 22:00:00,144.256,144.296,144.255,144.272,668
2022-09-28 22:05:00,144.274,144.294,144.232,144.242,618
2022-09-28 22:10:00,144.242,144.242,144.206,144.22,516
2022-09-28 22:15:00,144.221,144.254,144.212,144.248,464
2022-09-28 22:20:00,144.247,144.301,144.247,144.294,391
2022-09-28 22:25:00,144.296,144.298,144.24,144.282,527
2022-09-28 22:30:00,144.282,144.336,144.282,144.312,553
2022-09-28 22:35:00,144.31,144.334,144.31,144.322,530
2022-09-28 22:40:00,144.316,144.346,144.31,144.34,385
2022-09-28 22:45:00,144.338,144.338,144.304,144.322,442
2022-09-28 22:50:00,144.321,144.366,144.321,144.351,285
2022-09-28 22:55:00,144.352,144.363,144.31,144.334,465
2022-09-28 23:00:00,144.332,144.354,144.31,144.332,355
2022-09-28 23:05:00,144.332,144.344,144.321,144.344,208
2022-09-28 23:10:00,144.344,144.373,144.31,144.373,286
2022-09-28 23:15:00,144.373,144.386,144.339,144.382,358
2022-09-28 23:20:00,144.383,144.404,144.382,144.394,296
2022-09-28 23:25:00,144.396,144.415,144.396,144.406,355
2022-09-28 23:30:00,144.404,144.424,144.393,144.406,420
2022-09-28 23:35:00,144.404,144.423,144.39,144.395,470
2022-09-28 23:40:00,144.395,144.399,144.338,144.374,578
2022-09-28 23:45:00,144.372,144.392,144.349,144.355,400
2022-09-28 23:50:00,144.358,144.395,144.353,144.39,533
2022-09-28 23:55:00,144.388,144.414,144.36,144.412,472
2022-09-29 00:00:00,144.412,144.48,144.404,144.476,387
2022-09-29 00:05:00,144.474,144.476,144.4,144.454,385
2022-09-29 00:10:00,144.452,144.457,144.412,144.432,437
2022-09-29 00:15:00,144.434,144.448,144.42,144.427,577
2022-09-29 00:20:00,144.428,144.46,144.406,144.456,621
2022-09-29 00:25:00,144.454,144.514,144.454,144.474,656
2022-09-29 00:30:00,144.474,144.526,144.471,144.511,456
2022-09-29 00:35:00,144.51,144.525,144.472,144.475,561
2022-09-29 00:40:00,144.476,144.493,144.456,144.486,469
2022-09-29 00:45:00,144.49,144.524,144.479,144.512,584
2022-09-29 00:50:00,144.51,144.526,144.481,144.509,636
2022-09-29 00:55:00,144.508,144.531,144.456,144.494,673
2022-09-29 01:00:00,144.494,144.499,144.463,144.486,513
2022-09-29 01:05:00,144.488,144.488,144.447,144.45,597
2022-09-29 01:10:00,144.452,144.509,144.448,144.473,465
2022-09-29 01:15:00,144.474,144.505,144.47,144.505,507
2022-09-29 01:20:00,144.504,144.512,144.474,144.482,444
2022-09-29 01:25:00,144.482,144.494,144.46,144.466,454
2022-09-29 01:30:00,144.466,144.574,144.449,144.562,860
2022-09-29 01:35:00,144.56,144.606,144.539,144.584,869
2022-09-29 01:40:00,144.584,144.667,144.57,144.629,960
2022-09-29 01:45:00,144.632,144.65,144.587,144.6,847
2022-09-29 01:50:00,144.603,144.64,144.587,144.626,957
2022-09-29 01:55:00,144.626,144.694,144.617,144.65,998
2022-09-29 02:00:00,144.65,144.68,144.622,144.632,1050
2022-09-29 02:05:00,144.63,144.665,144.618,144.644,784
2022-09-29 02:10:00,144.633,144.707,144.612,144.686,1102
2022-09-29 02:15:00,144.684,144.71,144.64,144.676,1073
2022-09-29 02:20:00,144.674,144.694,144.596,144.644,935
2022-09-29 02:25:00,144.648,144.664,144.62,144.662,847
2022-09-29 02:30:00,144.662,144.722,144.625,144.707,1034
2022-09-29 02:35:00,144.708,144.726,144.638,144.698,770
2022-09-29 02:40:00,144.697,144.728,144.684,144.686,903
2022-09-29 02:45:00,144.684,144.736,144.683,144.726,623
2022-09-29 02:50:00,144.726,144.736,144.683,144.718,749
2022-09-29 02:55:00,144.718,144.736,144.683,144.702,686
2022-09-29 03:00:00,144.696,144.749,144.648,144.746,1450
2022-09-29 03:05:00,144.746,144.758,144.708,144.712,1010
2022-09-29 03:10:00,144.71,144.747,144.659,144.69,1119
2022-09-29 03:15:00,144.69,144.752,144.667,144.721,1067
2022-09-29 03:20:00,144.722,144.744,144.708,144.732,1113
2022-09-29 03:25:00,144.733,144.779,144.72,144.755,1122
2022-09-29 03:30:00,144.752,144.813,144.462,144.669,1642
2022-09-29 03:35:00,144.669,144.738,144.63,144.72,968
2022-09-29 03:40:00,144.722,144.736,144.668,144.668,976
2022-09-29 03:45:00,144.668,144.712,144.652,144.693,1015
2022-09-29 03:50:00,144.688,144.78,144.686,144.773,1000
2022-09-29 03:55:00,144.776,144.784,144.666,144.675,845
2022-09-29 04:00:00,144.677,144.748,144.656,144.674,1043
2022-09-29 04:05:00,144.674,144.674,144.584,144.63,805
2022-09-29 04:10:00,144.627,144.654,144.62,144.625,863
2022-09-29 04:15:00,144.625,144.698,144.614,144.656,767
2022-09-29 04:20:00,144.656,144.688,144.64,144.645,924
2022-09-29 04:25:00,144.647,144.678,144.644,144.656,657
2022-09-29 04:30:00,144.654,144.675,144.612,144.66,843
2022-09-29 04:35:00,144.658,144.713,144.648,144.703,804
2022-09-29 04:40:00,144.712,144.727,144.672,144.727,786
2022-09-29 04:45:00,144.725,144.738,144.709,144.722,977
2022-09-29 04:50:00,144.72,144.768,144.702,144.768,748
2022-09-29 04:55:00,144.767,144.794,144.732,144.765,587
2022-09-29 05:00:00,144.767,144.767,144.683,144.707,759
2022-09-29 05:05:00,144.713,144.735,144.684,144.692,811
2022-09-29 05:10:00,144.692,144.704,144.654,144.674,719
2022-09-29 05:15:00,144.674,144.748,144.67,144.736,647
2022-09-29 05:20:00,144.736,144.799,144.728,144.756,719
2022-09-29 05:25:00,144.758,144.769,144.68,144.712,983
2022-09-29 05:30:00,144.71,144.748,144.702,144.705,870
2022-09-29 05:35:00,144.704,144.715,144.645,144.682,783
2022-09-29 05:40:00,144.683,144.713,144.652,144.66,792
2022-09-29 05:45:00,144.664,144.687,144.628,144.664,899
2022-09-29 05:50:00,144.658,144.747,144.656,144.734,873
2022-09-29 05:55:00,144.734,144.745,144.709,144.711,745
2022-09-29 06:00:00,144.712,144.751,144.7,144.746,863
2022-09-29 06:05:00,144.743,144.75,144.714,144.722,578
2022-09-29 06:10:00,144.722,144.738,144.66,144.696,741
2022-09-29 06:15:00,144.7,144.705,144.659,144.693,656
2022-09-29 06:20:00,144.693,144.7,144.668,144.693,768
2022-09-29 06:25:00,144.692,144.726,144.692,144.718,465
2022-09-29 06:30:00,144.719,144.736,144.708,144.73,455
2022-09-29 06:35:00,144.727,144.747,144.706,144.712,606
2022-09-29 06:40:00,144.71,144.715,144.688,144.715,502
2022-09-29 06:45:00,144.712,144.72,144.674,144.686,533
2022-09-29 06:50:00,144.686,144.706,144.664,144.678,563
2022-09-29 06:55:00,144.676,144.685,144.642,144.672,823
2022-09-29 07:00:00,144.674,144.682,144.652,144.676,618
2022-09-29 07:05:00,144.674,144.684,144.65,144.671,414
2022-09-29 07:10:00,144.669,144.683,144.636,144.642,613
2022-09-29 07:15:00,144.645,144.645,144.601,144.614,648
2022-09-29 07:20:00,144.614,144.682,144.606,144.672,530
2022-09-29 07:25:00,144.671,144.681,144.641,144.645,528
2022-09-29 07:30:00,144.644,144.644,144.602,144.628,683
2022-09-29 07:35:00,144.63,144.691,144.63,144.668,420
2022-09-29 07:40:00,144.666,144.673,144.62,144.642,486
2022-09-29 07:45:00,144.642,144.67,144.608,144.636,630
2022-09-29 07:50:00,144.634,144.662,144.62,144.642,720
2022-09-29 07:55:00,144.644,144.718,144.644,144.704,715
2022-09-29 08:00:00,144.708,144.731,144.672,144.692,689
2022-09-29 08:05:00,144.69,144.715,144.678,144.702,462
2022-09-29 08:10:00,144.705,144.734,144.698,144.713,616
2022-09-29 08:15:00,144.712,144.744,144.702,144.704,648
2022-09-29 08:20:00,144.702,144.725,144.624,144.642,825
2022-09-29 08:25:00,144.64,144.677,144.64,144.658,711
2022-09-29 08:30:00,144.656,144.782,144.653,144.774,1518
2022-09-29 08:35:00,144.777,144.777,144.702,144.714,1247
2022-09-29 08:40:00,144.711,144.75,144.686,144.702,1089
2022-09-29 08:45:00,144.697,144.733,144.686,144.711,1004
2022-09-29 08:50:00,144.709,144.728,144.664,144.674,903
2022-09-29 08:55:00,144.674,144.741,144.674,144.718,799
2022-09-29 09:00:00,144.716,144.754,144.704,144.706,1007
2022-09-29 09:05:00,144.707,144.723,144.636,144.65,1022
2022-09-29 09:10:00,144.65,144.687,144.637,144.652,881
2022-09-29 09:15:00,144.651,144.672,144.502,144.518,935
2022-09-29 09:20:00,144.52,144.624,144.516,144.612,938
2022-09-29 09:25:00,144.618,144.644,144.536,144.57,1100
2022-09-29 09:30:00,144.571,144.585,144.516,144.548,1213
2022-09-29 09:35:00,144.547,144.564,144.479,144.53,984
2022-09-29 09:40:00,144.528,144.64,144.499,144.607,998
2022-09-29 09:45:00,144.605,144.647,144.548,144.586,963
2022-09-29 09:50:00,144.587,144.6,144.522,144.534,1037
2022-09-29 09:55:00,144.532,144.599,144.512,144.591,879
2022-09-29 10:00:00,144.592,144.646,144.546,144.555,1353
2022-09-29 10:05:00,144.556,144.57,144.486,144.488,897
2022-09-29 10:10:00,144.492,144.621,144.492,144.594,1168
2022-09-29 10:15:00,144.592,144.65,144.548,144.648,1026
2022-09-29 10:20:00,144.649,144.686,144.616,144.634,997
2022-09-29 10:25:00,144.632,144.653,144.593,144.593,608
2022-09-29 10:30:00,144.592,144.644,144.573,144.611,676
2022-09-29 10:35:00,144.612,144.655,144.61,144.624,638
2022-09-29 10:40:00,144.623,144.646,144.58,144.644,698
2022-09-29 10:45:00,144.646,144.655,144.601,144.614,832
2022-09-29 10:50:00,144.618,144.647,144.58,144.623,805
2022-09-29 10:55:00,144.622,144.642,144.589,144.592,600
2022-09-29 11:00:00,144.589,144.619,144.57,144.61,704
2022-09-29 11:05:00,144.612,144.635,144.511,144.518,805
2022-09-29 11:10:00,144.519,144.542,144.44,144.532,804
2022-09-29 11:15:00,144.531,144.568,144.512,144.534,684
2022-09-29 11:20:00,144.536,144.57,144.53,144.56,485
2022-09-29 11:25:00,144.558,144.562,144.496,144.508,702
2022-09-29 11:30:00,144.508,144.525,144.456,144.48,658
2022-09-29 11:35:00,144.48,144.514,144.44,144.448,539
2022-09-29 11:40:00,144.448,144.48,144.437,144.479,607
2022-09-29 11:45:00,144.488,144.488,144.445,144.481,413
2022-09-29 11:50:00,144.479,144.498,144.452,144.459,383
2022-09-29 11:55:00,144.459,144.468,144.426,144.451,307
2022-09-29 12:00:00,144.45,144.464,144.398,144.408,522
